193,0,HD 720p,Tokyo Magnitude 8.0,11,0,0,3747671055,1,Tokyo Magnitude 8.0,2015-05-29,,,4,8,36,Elysium,,
194,0,HD 720p,Tonari no Kaibutsu-kun,13,0,0,4522138411,1,Tonari no Kaibutsu-kun,2013-03-26,Fall,2012,5,16,33,,,
195,0,HD 720p,Toradora!,25,1,4,16025354549,1,Toradora!,2014-05-25,,,9,29,31,Coalgirls,,
196,0,HD 720p,Upotte!!,10,0,0,5221920014,1,Upotte!!,2014-01-24,Spring,2012,3,56,57,,,
197,0,HD 720p,Valkyria Chronicles,26,0,0,7132898730,1,Valkyria Chronicles,2015-05-12,,,9,0,3,Coalgirls,,
198,0,HD 720p,Watashi ga Motenai no wa Dou Kangaete mo Omaera ga Warui!,12,0,0,4476510074,1,Watashi ga Motenai no wa Dou Kangaete mo Omaera ga Warui!,2014-04-17,Summer,2013,4,46,44,,,
199,0,HD 720p,Witch Craft Works,12,0,0,7558955796,1,Witch Craft Works,2014-07-27,Winter,2014,4,43,57,,,
200,0,HD 720p,Working!! 2,13,0,0,3831116094,2,Working!!,2013-08-11,,,5,10,59,,,
201,0,HD 720p,Yozakura Quartet Hana no Uta,13,0,0,4252455463,1,Yozakura Quartet Hana no Uta,2014-06-21,Fall,2013,5,7,23,,,
202,0,HD 720p,Yuru Yuri ??,12,0,0,4019725939,2,Yuru Yuri,2012-10-22,Summer,2012,,,,,,
203,0,HD 720p,Zankyou no Terror,11,0,0,5709360250,1,Zankyou no Terror,2015-05-31,,,4,12,3,,,
204,0,HD 720p,Zero no Tsukaima,13,0,0,6183871455,1,Zero no Tsukaima,2013-11-06,,,5,7,55,,,
205,0,HD 720p,Zero no Tsukaima - Futatsuki no Kishi (Season 2),12,0,0,5536278510,2,Zero no Tsukaima,2013-11-08,,,4,43,59,,,
206,0,HD 720p,Zero no Tsukaima - Princess no Rondo (Season 3),12,1,1,5948899831,3,Zero no Tsukaima,2013-11-14,,,5,32,38,,,
207,0,HD 720p,Zero no Tsukaima - Zero no Tsukaima F (Season 4),12,0,0,7155899050,4,Zero no Tsukaima,2014-06-07,,,4,45,32,,,
208,0,HQ 480p,REC,10,0,0,1798963189,1,REC,2013-06-29,,,2,14,51,,,
209,0,HQ 480p,Rozen Maiden,12,0,0,2928478231,1,Rozen Maiden,2013-03-28,,,4,50,34,,,
210,0,HQ 480p,Rozen Maiden Overtüre (OVA),2,0,0,691390374,0,Rozen Maiden,2013-04-13,,,0,47,49,,,
211,0,HQ 480p,Rozen Maiden Träumend (Season 2),12,0,0,4155707620,2,Rozen Maiden,2013-04-13,,,4,51,45,,,
212,0,HD 720p,School Days,12,2,0,2418699745,1,School Days,2015-04-13,,,4,59,5,FTV-Subs,,
213,0,HQ 480p,Shakugan no Shana - The Movie,1,0,0,834245586,0,Shakugan no Shana,2012-12-26,,,1,26,20,,,
214,0,HQ 480p,"Shinigami No Ballad - Momo, The Girl God Of Death",6,0,0,1614345408,1,"Shinigami No Ballad - Momo, The Girl God Of Death",2013-05-14,,,2,27,51,,,
215,0,HQ 480p,Sketchbook ~full color'S~,13,0,6,5405099986,1,Sketchbook ~full color'S~,2014-06-02,,,6,3,13,,,
216,0,HQ 480p,Strike Witches,12,1,0,3380146652,1,Strike Witches,2013-04-04,,,5,14,10,,,
217,0,HQ 480p,The iDOLM@STER XENOGLOSSIA,26,0,0,4638544519,2,The iDOLM@STER,2013-04-02,,,10,16,21,,,
218,0,LQ,R-15,12,1,0,1250445652,1,R-15,2012-06-15,Summer,2011,,,,,,HD 720p
219,0,LQ,Recorder To Randsell Re,12,0,0,59987136,1,Recorder To Randsell Re,2012-06-29,,,0,36,1,,,
220,0,LQ,Seitokai no Ichizon,12,0,0,591182419,1,Seitokai no Ichizon,2012-05-02,Fall,2009,4,52,45,,,HD 720p
221,0,LQ,Sekirei,12,0,0,903010040,1,Sekirei,2012-06-04,,,,,,,,HD 720p
222,0,LQ,Sekirei Pure Engagement (Season 2),13,1,0,822709160,2,Sekirei,2012-08-04,Summer,2010,,,,,,HD 720p
223,0,LQ,Shakugan no Shana 3 (Final),24,0,0,3563652067,3,Shakugan no Shana,2012-04-18,,,,,,,,
224,0,LQ,Shakugan No Shana Special,4,0,0,817285324,0,Shakugan no Shana,2012-04-20,,,,,,,,
225,0,LQ,Shakugan no Shanatan,8,0,0,107146197,0,Shakugan no Shana,2012-12-06,,,,,,,,
226,0,LQ,Shining Hearts - Shiawase no Pan,12,0,0,819625689,1,Shining Hearts - Shiawase no Pan,2012-11-08,Spring,2012,4,47,53,,,
227,0,LQ,Shuffle!,24,0,0,2321273085,1,Shuffle!,2012-05-07,,,9,45,16,,,
228,0,LQ,Shuffle! Memories,12,0,0,595932635,2,Shuffle!,2012-05-07,,,4,47,30,,,
229,0,LQ,Shugo Chara,51,0,0,3567783407,1,Shugo Chara,2012-10-21,,,19,42,38,,,HD 720p
230,0,LQ,Shugo Chara Doki,51,0,0,3411217084,2,Shugo Chara,2012-11-03,,,20,58,41,,,HD 720p
231,0,LQ,Shugo Chara Party!,25,0,0,1837072136,3,Shugo Chara,2012-11-08,,,10,8,16,,,HD 720p
232,0,LQ,Shukufuku no Campanella,13,0,0,1510151928,1,Shukufuku no Campanella,2012-04-27,Summer,2010,,,,,,
233,0,LQ,Sora no Otoshimono,12,0,0,1199775908,1,Sora no Otoshimono,2012-04-14,Fall,2010,4,43,58,,,
234,0,LQ,Special A,24,0,0,1308831115,1,Special A,2012-05-13,,,9,27,57,,,HD 720p
235,0,LQ,Strawberry Panic!,26,0,0,1706022101,1,Strawberry Panic!,2013-02-23,Spring,2006,,,,,,HQ 480p
236,0,LQ,Tayutama - Kiss On My Deity,12,0,0,730883652,1,Tayutama - Kiss On My Deity,2012-04-24,,,4,32,14,,,
237,0,LQ,Tenjou Tenge,24,2,0,1691012642,1,Tenjou Tenge,2012-11-20,,,10,11,20,,,
238,0,LQ,True Tears,13,0,0,500860079,1,True Tears,2012-12-08,,,4,38,16,,,
239,0,LQ,Tsubasa Reservoir Chronicle,26,0,0,4668399616,1,Tsubasa Reservoir Chronicle,2012-09-04,,,10,49,57,,,
240,0,LQ,Uta-Kata,12,1,0,609900379,1,Uta-Kata,2012-05-07,,,5,7,40,,,
241,0,LQ,Working!!,13,0,0,726197992,1,Working!!,2012-12-30,Spring,2010,,,,,,HD 720p
