35,0,HD 720p,Kami-sama no Memo-chou,12,0,0,5788975826,1,Kami-sama no Memo-chou,,,,2013-04-01,,,5,7,42,,,,1,0,0,0,0
36,0,HD 720p,Kannagi,14,0,0,5018873005,1,Kannagi,,,,2013-12-26,,,5,4,16,,,,1,0,0,0,0
37,0,HD 720p,KILL la KILL,24,0,0,12416450410,1,KILL la KILL,,,,2014-08-17,Fall,2013,9,45,29,,,,1,0,0,0,0
38,0,HD 720p,Kill Me Baby,13,0,0,7241097661,1,Kill Me Baby,,,,2013-08-06,Winter,2012,5,13,39,,,,1,0,0,0,0
39,0,HD 720p,Kimi ni Todoke,25,0,0,8087379115,1,Kimi ni Todoke,,Kimi ni Todoke 2nd Season,,2013-08-22,,,9,24,16,,,,1,0,0,0,0
40,0,HD 720p,Kimi ni Todoke 2nd Season,12,0,1,5703465871,2,Kimi ni Todoke,Kimi ni Todoke,,,2013-08-26,,,4,51,15,,,,1,0,0,0,0
41,0,HD 720p,Kimi no Iru Machi,12,0,0,2802892114,1,Kimi no Iru Machi,,,,2014-05-18,Summer,2013,4,7,57,,,,1,0,0,0,0
42,0,HD 720p,Kiseijuu - Sei no Kakuritsu,24,0,0,8174459847,1,Kiseijuu - Sei no Kakuritsu,,,,2015-08-08,Fall,2014,9,8,54,Underwater,Parasyte,,1,0,0,0,0
43,0,HD 720p,Kiss X Sis,12,7,0,7783211114,1,Kiss X Sis,,,,2012-11-14,Spring,2010,,,,,,,1,0,0,0,0
44,0,HD 720p,Kitakubu Katsudou Kiroku,12,0,0,4075620960,1,Kitakubu Katsudou Kiroku,,,,2014-07-06,Summer,2013,4,45,25,,,,1,0,0,0,0
45,0,HD 720p,Kobato,24,0,0,5486616265,1,Kobato,,,,2013-04-26,,,9,47,54,,,,1,0,0,0,0
46,0,HD 720p,Kokoro Connect,13,0,0,3884499924,1,Kokoro Connect,,,,2012-12-23,Summer,2012,,,,,,,1,0,0,0,0
47,0,HD 720p,K-On!,14,0,7,5053981140,1,K-On!,,K-On!!,K-On! Movie - Eiga K-On!,2013-10-18,Spring,2009,5,56,45,,,,1,0,0,0,0
48,0,HD 720p,K-On!!,24,0,3,7894452816,2,K-On!,K-On!,,,2013-12-07,Spring,2010,10,52,46,,,,1,0,0,0,0
49,0,HD 720p,"Kono Naka ni Hitori, Imouto ga Iru",12,0,0,3099970850,1,"Kono Naka ni Hitori, Imouto ga Iru",,,,2012-12-02,Summer,2012,,,,,,,1,0,0,0,0
50,0,HD 720p,Kore wa Zombie Desu ka,12,1,0,5296543763,1,Kore wa Zombie Desu ka,,Kore wa Zombie Desu ka Of The Dead,,2013-08-03,Winter,2011,5,21,22,,,,1,0,0,0,0
51,0,HD 720p,Kore wa Zombie Desu ka Of The Dead,10,0,2,3761255977,2,Kore wa Zombie Desu ka,Kore wa Zombie Desu ka,,,2014-04-02,Spring,2012,4,57,24,,,,1,0,0,0,0
52,0,HD 720p,Kotonoha no Niwa,1,0,0,1445683409,1,Kotonoha no Niwa,,,,2014-09-12,Spring,2013,0,45,51,,,,1,0,0,0,0
53,0,HD 720p,Kyou no Asuka Show,20,0,0,940589673,1,Kyou no Asuka Show,,,,2015-04-18,,,1,0,2,m33w,,,1,0,0,0,0
54,0,HD 720p,Kyoukai no Kanata,12,0,0,5365959816,1,Kyoukai no Kanata,,,,2016-01-24,Fall,2013,4,45,49,,,,1,0,0,0,0
55,0,HD 720p,Kyoukai Senjou no Horizon,13,0,0,8131289060,1,Kyoukai Senjou no Horizon,,Kyoukai Senjou no Horizon II,,2013-11-26,Fall,2011,5,16,27,,,,1,0,0,0,0
56,0,HD 720p,Kyoukai Senjou no Horizon II,13,0,0,4671496823,2,Kyoukai Senjou no Horizon,Kyoukai Senjou no Horizon,,,2013-12-12,Summer,2012,5,14,3,,,,1,0,0,0,0
57,0,HD 720p,Little Busters!,26,0,0,6328334291,1,Little Busters!,,Little Busters! Refrain,,2013-05-17,Fall,2012,10,15,19,,,,1,0,0,0,0
58,0,HD 720p,Log Horizon,25,0,0,8630813790,1,Log Horizon,,,,2015-02-19,Fall,2013,10,12,32,Commie,Kiroku no Chiheisen,BD,1,0,0,0,0
59,0,HD 720p,Love Lab,13,0,0,3578168937,1,Love Lab,,,,2015-03-10,Summer,2013,5,16,2,,,BD,1,0,0,0,0
60,0,HD 720p,Love Live! School Idol Project,13,0,0,5169851434,1,Love Live! School Idol Project,,,,2013-07-06,Winter,2013,5,7,35,,,,1,0,0,0,0
61,0,HD 720p,Maburaho,24,0,0,9553342424,1,Maburaho,,,,2014-11-26,,,9,34,40,Final8,,,1,0,0,0,0
62,0,HD 720p,Magi,25,0,0,9980890419,1,Magi,,,,2014-01-21,,,10,12,52,,,,1,0,0,0,0
63,0,HD 720p,Maji de Watashi ni Koi Shinasai!,12,0,0,4688852004,1,Maji de Watashi ni Koi Shinasai!,,,,2013-01-02,Fall,2011,,,,,,,1,0,0,0,0
64,0,HD 720p,Maken-Ki!,12,0,0,3800601454,1,Maken-Ki!,,,,2014-08-10,Fall,2011,4,56,0,,,,1,0,0,0,0
65,0,HD 720p,Mangirl!,13,0,0,650623681,1,Mangirl!,,,,2015-04-14,Winter,2013,0,54,6,HorribleSubs,,,1,0,0,0,0
66,0,HD 720p,Maoyuu Maou Yuusha,12,0,0,3782861568,1,Maoyuu Maou Yuusha,,,,2014-11-05,Winter,2013,4,43,57,Commie,,,1,0,0,0,0
67,0,HD 720p,Maria Holic,12,0,0,7511129124,1,Maria Holic,,Maria Holic Alive,,2014-02-10,Winter,2009,4,55,1,,,,1,0,0,0,0
68,0,HD 720p,Maria Holic Alive,12,0,0,4883188053,2,Maria Holic,Maria Holic,,,2014-10-12,,,4,42,59,,,,1,0,0,0,0
69,0,HD 720p,Mashiro-iro Symphony,12,0,3,4583944069,1,Mashiro-iro Symphony,,,,2014-04-08,,,5,12,23,,,,1,0,0,0,0
70,0,HD 720p,Mayo Chiki!,13,0,0,4485955223,1,Mayo Chiki!,,,,2013-03-12,Summer,2011,5,13,37,,,,1,0,0,0,0
71,0,HD 720p,Medaka Box,12,0,0,4084622283,1,Medaka Box,,Medaka Box Abnormal,,2013-04-06,Spring,2012,4,44,27,,,,1,0,0,0,0
72,0,HD 720p,Medaka Box Abnormal,12,0,0,4059872111,2,Medaka Box,Medaka Box,,,2013-12-14,,,4,44,12,,,,1,0,0,0,0
73,0,HD 720p,Meganebu!,12,0,0,4048571600,1,Meganebu!,,,,2014-05-21,,,4,44,9,,,,1,0,0,0,0
74,0,HD 720p,Minami-ke,13,0,0,3166102301,1,Minami-ke,,Minami-ke Okawari (Season 2),,2013-11-26,,,5,14,8,,,,1,0,0,0,0
75,0,HD 720p,Minami-ke Okaeri (Season 3),13,0,0,3583632982,3,Minami-ke,Minami-ke Okawari (Season 2),Minami-ke Tadaima (Season 4),,2015-05-15,,,5,14,8,Nekomimi,,,1,0,0,0,0
76,0,HD 720p,Minami-ke Okawari (Season 2),13,0,0,3175813204,2,Minami-ke,Minami-ke,Minami-ke Okaeri (Season 3),,2015-04-21,,,5,14,10,Ayu,,,1,0,0,0,0
77,0,HD 720p,Momo Kyun Sword,12,0,0,5810517001,1,Momo Kyun Sword,,,,2015-05-28,Summer,2014,4,43,58,FFF,,,1,0,0,0,0
78,0,HD 720p,Moshidora,10,0,0,3434857496,1,Moshidora,,,,2013-06-22,Winter,2011,4,10,25,,,,1,0,0,0,0
79,0,HD 720p,Nazo no Kanojo X,13,0,0,4402585407,1,Nazo no Kanojo X,,,,2013-11-30,Spring,2012,5,8,4,,,,1,0,0,0,0
80,0,HD 720p,Nichijou,26,0,0,9848869212,1,Nichijou,,,,2015-01-19,Spring,2011,10,21,59,Doki,,,1,0,0,0,0
81,0,HD 720p,Nobunagun,13,0,0,4389910869,1,Nobunagun,,,,2016-03-24,Winter,2014,5,7,26,HorribleSubs,,Not Hsubs,1,0,0,0,0
82,0,HD 720p,Nodame Cantabile (Season 1),23,0,1,5762428879,1,Nodame Cantabile (Season 1),,Nodame Cantabile Paris-hen (Season 2),,2015-04-08,,,9,0,25,Anime-Keep,,,1,0,0,0,0
83,0,HD 720p,Nodame Cantabile Finale (Season 3),11,1,1,4282390294,3,Nodame Cantabile (Season 1),Nodame Cantabile Paris-hen (Season 2),,,2015-04-16,,,4,48,41,Frostii,,,1,0,0,0,0
84,0,HD 720p,Nodame Cantabile Paris-hen (Season 2),11,1,0,2852012355,2,Nodame Cantabile (Season 1),Nodame Cantabile (Season 1),Nodame Cantabile Finale (Season 3),,2015-04-13,,,4,30,15,"ANBU, Anime-Keep",,,1,0,0,0,0
85,0,HD 720p,Nogizaka Haruka No Himitsu,12,0,0,5235314867,1,Nogizaka Haruka No Himitsu,,Nogizaka Haruka No Himitsu Purezza,,2013-04-07,,,4,22,3,,,,1,0,0,0,0
86,0,HD 720p,Nogizaka Haruka No Himitsu Purezza,12,0,0,4864328790,2,Nogizaka Haruka No Himitsu,Nogizaka Haruka No Himitsu,,,2013-04-11,,,4,58,27,,,,1,0,0,0,0
87,0,HD 720p,Noragami,12,0,0,5172115229,1,Noragami,,,,2014-06-21,Winter,2014,4,50,17,,,,1,0,0,0,0
88,0,HD 720p,Nyan Koi!,12,0,0,5115002689,1,Nyan Koi!,,,,2014-06-12,,,4,50,44,,,,1,0,0,0,0
89,0,HD 720p,Onee-chan ga Kita!,12,0,1,887105350,1,Onee-chan ga Kita!,,,,2015-01-05,Winter,2014,0,40,24,Asenshi,,,1,0,0,0,0
90,0,HD 720p,Onii-chan Dakedo Ai Sae Areba Kankeinai yo ne,12,0,0,2600968426,1,Onii-chan Dakedo Ai Sae Areba Kankeinai yo ne,,,,2013-09-08,,,4,54,0,,,,1,0,0,0,0
91,0,HD 720p,Ookami Kodomo no Ame to Yuki,1,0,0,1895067442,1,Ookami Kodomo no Ame to Yuki,,,,2015-05-20,,,1,57,2,Commie,,,1,0,0,0,0
92,0,HD 720p,Ore no Imouto ga Konnani Kawaii Wake ga Nai,16,0,0,6357494190,1,Ore no Imouto ga Konnani Kawaii Wake ga Nai,,Ore no Imouto ga Konnani Kawaii Wake ga Nai Second Season,,2013-06-06,Fall,2010,7,2,9,,,,1,0,0,0,0
93,0,HD 720p,Ore no Kanojo to Osananajimi ga Shurabasugiru,13,0,0,3310112137,1,Ore no Kanojo to Osananajimi ga Shurabasugiru,,,,2013-11-03,,,5,7,26,,,,1,0,0,0,0
94,0,HD 720p,Papa no Iukoto wo Kikinasai!,12,1,0,4786145278,1,Papa no Iukoto wo Kikinasai!,,,,2014-06-10,,,5,6,38,,,,1,0,0,0,0
95,0,HD 720p,Persona 4 - The Animation,26,1,0,7268820096,2,Persona 1 - Trinity Soul,Persona 1 - Trinity Soul,,,2015-06-21,,,11,7,40,Commie,,,1,0,0,0,0
96,0,HD 720p,Photokano,13,0,0,4000788035,1,Photokano,,,,2014-06-10,Spring,2013,5,13,33,,,,1,0,0,0,0
97,0,HD 720p,Pokemon The Origin,1,0,0,1820258900,1,Pokemon The Origin,,,,2015-07-25,,,1,31,54,,,,1,0,0,0,0
98,0,HD 720p,Psycho-Pass,22,0,0,7038257254,1,Psycho-Pass,,Psycho-Pass 2,,2015-08-23,Fall,2012,8,24,9,Commie,,,1,0,0,0,0
99,0,HD 720p,Psycho-Pass 2,11,0,0,4656480191,2,Psycho-Pass,Psycho-Pass,,,2015-11-20,Fall,2014,4,7,1,Commie,,,1,0,0,0,0
100,0,HQ 480p,Joshikousei,12,0,3,2325657902,1,Joshikousei,,,,2013-05-10,,,5,8,11,,,,1,0,0,0,0
101,0,HQ 480p,Omamori Himari,12,0,0,2423318739,1,Omamori Himari,,,,2014-01-08,,,4,44,57,,,,1,0,0,0,0
102,0,LQ 360p,Kanokon,12,0,0,532778690,1,Kanokon,,,Kanokon - Manatsu no Dai Shanikusai (OVA),2012-05-02,,,,,,,,HD 720p,1,0,0,0,0
103,0,LQ 360p,Kanokon - Manatsu no Dai Shanikusai (OVA),2,0,0,84523909,0,Kanokon,Kanokon,,,2012-05-04,,,,,,,,HD 720p,1,0,0,0,0
104,0,LQ 360p,Kanon,24,0,0,1206029695,1,Kanon,,,,2012-12-26,,,,,,,,HD 720p,1,0,0,0,0
105,0,LQ 360p,Katekyo Hitman Reborn!,203,0,0,10435858309,1,Katekyo Hitman Reborn!,,,,2014-10-28,,,79,56,40,,,,1,0,0,0,0
106,0,LQ 360p,Kimi Ga Aruji De Shitsuji Ga Ore De,13,0,0,671219731,1,Kimi Ga Aruji De Shitsuji Ga Ore De,,,,2013-03-03,,,5,19,17,,,HD 720p,1,0,0,0,0
107,0,LQ 360p,Kodomo no Jikan,12,4,0,1390427359,1,Kodomo no Jikan,,,,2013-02-27,,,5,54,36,,,HQ 480p,1,0,0,0,0
108,0,LQ 360p,Koharu Biyori,3,0,0,239307157,1,Koharu Biyori,,,,2012-11-03,,,,,,,,,1,0,0,0,0
109,0,LQ 360p,La Corda D' Oro,28,0,0,1140794207,1,La Corda D' Oro,,,,2012-10-29,,,,,,,,,1,0,0,0,0
110,0,LQ 360p,Ladies vs Butlers,12,0,1,719854024,1,Ladies vs Butlers,,,,2012-11-22,,,,,,,,HD 720p,1,0,0,0,0
111,0,LQ 360p,Lovely Complex,24,0,0,1315220278,1,Lovely Complex,,,,2012-12-30,,,,,,,,,1,0,0,0,0
112,0,LQ 360p,Lucky Star,24,0,1,1521655969,1,Lucky Star,,,,2012-12-04,,,,,,,,HD 720p,1,0,0,0,0
113,0,LQ 360p,Mayoi Neko Overrun!,13,0,0,837972378,1,Mayoi Neko Overrun!,,,,2012-04-21,Spring,2010,,,,,,HD 720p,1,0,0,0,0
114,0,LQ 360p,Nagasarete Airantou,26,0,0,1489281199,1,Nagasarete Airantou,,,,2012-05-02,,,,,,,,HD 720p,1,0,0,0,0
115,0,LQ 360p,Nanaka 6-17,12,0,1,646679926,1,Nanaka 6-17,,,,2013-04-22,,,5,25,51,,,HQ 480p,1,0,0,0,0
116,0,LQ 360p,Naruto,220,0,0,12100644006,1,Naruto,,Naruto Shippuuden,,2013-04-19,,,83,10,1,,,,1,0,0,0,0
117,0,LQ 360p,Onegai Teacher,12,0,0,675892106,1,Onegai Teacher,,,,2012-04-22,,,4,25,15,,,,1,0,0,0,0
118,0,LQ 360p,Onii-chan No Koto Nanka Zenzen Suki Janain Dakara Ne,12,0,0,965276887,1,Onii-chan No Koto Nanka Zenzen Suki Janain Dakara Ne,,,,2012-04-18,Winter,2011,4,19,38,,,HD 720p,1,0,0,0,0
119,0,LQ 360p,Ore-tachi Ni Tsubasa Wa Nai,12,0,0,1030103823,1,Ore-tachi Ni Tsubasa Wa Nai,,,,2012-04-21,Spring,2011,4,52,58,,,,1,0,0,0,0
120,0,LQ 360p,Otome Wa Boku Ni Koishiteru,13,0,0,669279215,1,Otome Wa Boku Ni Koishiteru,,,,2013-02-24,Fall,2006,5,11,40,,,HD 720p,1,0,0,0,0
121,0,LQ 360p,Persona 1 - Trinity Soul,26,0,0,2225969621,1,Persona 1 - Trinity Soul,,Persona 4 - The Animation,,2012-04-12,,,10,26,28,,,,1,0,0,0,0
122,0,FHD 1080p,Rail Wars!,12,0,0,17055447496,1,Rail Wars!,,,,2016-02-21,,,4,49,31,FFF,,,1,0,0,0,0
123,0,FHD 1080p,Red Data Girl,12,0,0,12469446322,1,Red Data Girl,,,,2015-02-14,Spring,2013,4,56,23,,RDG,,1,0,0,0,0
124,0,FHD 1080p,Rio - Rainbow Gate!,13,0,1,13143671328,1,Rio - Rainbow Gate!,,,,2014-05-11,Winter,2011,5,33,7,,,,1,0,0,0,0
125,0,FHD 1080p,Rokujouma no Shinryakusha,12,0,0,13386925092,1,Rokujouma no Shinryakusha,,,,2016-11-02,Summer,2014,4,44,1,FFF,Rokujiuma no Shinryakusha,,1,0,0,0,0
126,0,FHD 1080p,Saki Achiga-hen - Episode of Side-A,16,0,0,4300959023,2,Saki,Saki,Saki - Zenkoku-hen,,2016-01-28,Spring,2012,6,51,45,Underwater-FFF,,,1,0,0,0,0
127,0,FHD 1080p,Seitokai Yakuindomo,13,0,0,8001048496,1,Seitokai Yakuindomo,,Seitokai Yakuindomo Bleep,,2013-04-19,Summer,2010,5,7,29,,,,1,0,0,0,0
128,0,FHD 1080p,Seitokai Yakuindomo Bleep,13,0,0,7370152668,2,Seitokai Yakuindomo,Seitokai Yakuindomo,,,2015-03-20,Winter,2014,5,7,43,HorribleSubs,SYD*,Not Hsubs,1,0,0,0,0
129,0,FHD 1080p,Servant x Service,13,0,0,9598881110,1,Servant x Service,,,,2014-09-07,Summer,2013,5,10,50,,,,1,0,0,0,0
130,0,FHD 1080p,Shigatsu wa Kimi no Uso,22,0,0,20500224576,1,Shigatsu wa Kimi no Uso,,,,2016-12-22,Fall,2014,8,23,46,LNS-Tsundere,Your Lie in April,,1,0,0,0,0
131,0,FHD 1080p,Shinryaku! Ika Musume,12,0,2,11837529063,1,Shinryaku! Ika Musume,,Shinryaku! Ika Musume S2,,2015-03-21,Fall,2010,4,57,5,FFF,,,1,0,0,0,0
132,0,FHD 1080p,Shinryaku! Ika Musume S2,12,0,0,10579839128,2,Shinryaku! Ika Musume,Shinryaku! Ika Musume,,,2015-05-27,,,4,46,56,FFF,Shinryaku!? Ika Musume,,1,0,0,0,0
133,0,FHD 1080p,Shokugeki no Souma,24,0,0,36589079279,1,Shokugeki no Souma,,Shokugeki no Souma Ni no Sara,,2016-06-17,Spring,2015,7,57,18,FFF,,,1,0,0,0,0
134,0,FHD 1080p,Sora no Method,13,1,0,11861784407,1,Sora no Method,,,,2016-04-29,Fall,2014,5,20,47,LNS,,,1,0,0,0,0
135,0,FHD 1080p,Sora no Woto,13,1,0,7783857683,1,Sora no Woto,,,,2014-11-16,,,5,47,11,Elysium,,,1,0,0,0,0
136,0,FHD 1080p,Suzumiya Haruhi-chan no Yuuutsu,25,0,0,4798949167,0,Suzumiya Haruhi no Yuuutsu,Suzumiya Haruhi no Yuuutsu,,,2012-10-22,,,,,,,,,1,0,0,0,0
137,0,FHD 1080p,Sword Art Online,25,1,0,32904117049,1,Sword Art Online,,,,2014-05-11,Summer,2012,11,33,55,,,,1,0,0,0,0
138,0,FHD 1080p,Tamako Market,12,0,6,10951028615,1,Tamako Market,,,Tamako Love Story,2014-04-04,Winter,2013,5,5,53,,,,1,0,0,0,0
139,0,FHD 1080p,Tamako Love Story,1,0,0,2906899030,0,Tamako Market,Tamako Market,,,2014-11-06,Spring,2014,1,23,42,Coalgirls,,,1,0,0,0,0
140,0,FHD 1080p,To LOVE-Ru - Motto To LOVE-Ru (Season 2),12,0,0,21757774737,2,To LOVE-Ru,To LOVE-Ru,To LOVE-Ru - To LOVE-Ru Darkness (Season 3),,2015-04-27,,,4,45,21,Zurako,,,1,0,0,0,0
141,0,FHD 1080p,To LOVE-Ru - To LOVE-Ru Darkness (Season 3),12,1,0,34692739398,3,To LOVE-Ru,To LOVE-Ru - Motto To LOVE-Ru (Season 2),,,2016-01-29,Fall,2012,5,12,34,Zurako,To Love-Ru Trouble Darkness,,1,0,0,0,0
142,0,FHD 1080p,Tokyo Ghoul,12,0,0,6828368596,1,Tokyo Ghoul,,,,2016-01-22,Summer,2014,4,19,41,Coalgirls,,,1,0,0,0,0
143,0,FHD 1080p,Trinity Seven,12,0,0,13885235518,1,Trinity Seven,,,,2016-04-24,Fall,2014,4,46,45,BlurayDesuYo,,,1,0,0,0,0
144,0,FHD 1080p,Vividred Operation,12,0,0,19472436376,1,Vividred Operation,,,,2015-02-19,Winter,2013,4,55,7,AtoZ,,,1,0,0,0,0
145,0,FHD 1080p,Yahari Ore no Seishun Love Come wa Machigatteiru,13,0,0,20087115617,1,Yahari Ore no Seishun Love Come wa Machigatteiru,,,,2016-02-17,Spring,2013,5,13,50,Coalgirls,Oregairu,,1,0,0,0,0
146,0,FHD 1080p,Yamada-kun to 7-nin no Majo,12,0,0,11631890879,1,Yamada-kun to 7-nin no Majo,,,,2016-04-14,Spring,2015,4,56,33,SallySubs,,,1,0,0,0,0
147,0,FHD 1080p,Yosuga no Sora - In Soltitude We are Alone,12,0,0,9075183056,1,Yosuga no Sora - In Soltitude We are Alone,,,,2012-09-07,Fall,2010,,,,,,,1,0,0,0,0
148,0,FHD 1080p,Yuru Yuri,12,0,1,6507550892,1,Yuru Yuri,,Yuru Yuri ??,,2013-05-03,Summer,2011,4,49,58,,,,1,0,0,0,0
149,0,FHD 1080p,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita,12,0,0,19969803617,1,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita,,,,2016-06-15,Fall,2013,4,44,24,FFF,YuuShibu,,1,0,0,0,0
150,0,HD 720p,Rinne no Lagrange,12,0,0,4793416341,1,Rinne no Lagrange,,Rinne no Lagrange Season 2,,2013-12-19,Winter,2012,4,45,27,,,,1,0,0,0,0
151,0,HD 720p,Rinne no Lagrange Season 2,12,0,0,4362094233,2,Rinne no Lagrange,Rinne no Lagrange,,,2014-01-15,Summer,2012,4,43,38,,,,1,0,0,0,0
152,0,HD 720p,Robotics;Notes,22,0,0,9598752007,1,Robotics;Notes,,,,2014-04-20,Fall,2012,8,24,15,,,,1,0,0,0,0
